Time        | File Name                                                              
2m02.55s    | Specific/solinas32_2e468m17_19limbs/fesub                              
2m02.51s    | Specific/solinas64_2e450m2e225m1_8limbs/femul                          
2m02.20s    | Specific/solinas32_2e255m19_11limbs/femul                              
2m02.12s    | Specific/solinas32_2e285m9_11limbs/femul                               
2m01.84s    | Specific/solinas64_2e512m569_11limbs/fesquare                          
2m01.66s    | Specific/solinas32_2e251m9_11limbs/femul                               
2m01.54s    | Specific/solinas64_2e416m2e208m1_8limbs/femul                          
2m01.42s    | Specific/solinas32_2e256m189_11limbs/femul                             
2m01.25s    | Specific/solinas64_2e448m2e224m1_8limbs/femul                          
2m00.98s    | Specific/solinas32_2e452m3_17limbs/Synthesis                           
2m00.51s    | Specific/solinas32_2e266m3_11limbs/femul                               
2m00.30s    | Specific/montgomery32_2e336m17_11limbs/Synthesis                       
2m00.25s    | Specific/solinas64_2e480m2e240m1_8limbs/femul                          
1m59.90s    | Specific/montgomery32_2e322m2e161m1_11limbs/Synthesis                  
1m59.64s    | Specific/solinas32_2e488m17_19limbs/fesub                              
1m59.57s    | Specific/montgomery32_2e336m3_11limbs/Synthesis                        
1m59.41s    | Specific/montgomery32_2e321m9_11limbs/Synthesis                        
1m59.17s    | Specific/solinas32_2e413m21_17limbs/freeze                             
1m59.10s    | Specific/solinas32_2e291m19_12limbs/fesquare                           
1m58.90s    | Specific/montgomery32_2e338m15_11limbs/Synthesis                       
1m58.15s    | Specific/solinas32_2e216m2e108m1_8limbs/femul                          
1m58.12s    | Specific/solinas32_2e384m317_18limbs/Synthesis                         
1m57.90s    | Specific/solinas32_2e444m17_18limbs/freeze                             
1m57.78s    | Specific/solinas32_2e444m17_17limbs/Synthesis                          
1m57.54s    | Specific/solinas32_2e448m2e224m1_18limbs/freeze                        
1m57.08s    | Specific/solinas32_2e450m2e225m1_18limbs/freeze                        
1m56.48s    | Specific/solinas32_2e383m421_18limbs/freeze                            
1m56.10s    | Specific/solinas32_2e383m31_15limbs/freeze                             
1m56.02s    | Specific/solinas32_2e383m421_18limbs/Synthesis                         
1m55.57s    | Specific/solinas64_2e511m481_11limbs/fesquare                          
1m55.38s    | Specific/solinas32_2e488m17_19limbs/feadd                              
1m54.40s    | Specific/solinas32_2e383m421_17limbs/freeze                            
1m53.93s    | Specific/solinas32_2e521m1_19limbs/fesub                               
1m53.42s    | Specific/solinas32_2e384m2e128m2e96p2e32m1_19limbs/feadd               
1m53.34s    | Specific/montgomery32_2e336m17_11limbs/feadd                           
1m52.70s    | Specific/montgomery32_2e321m9_11limbs/feadd                            
1m52.70s    | Specific/solinas32_2e336m3_12limbs/fesquare                            
1m52.29s    | Specific/solinas32_2e468m17_19limbs/feadd                              
1m51.88s    | Specific/montgomery32_2e338m15_11limbs/feadd                           
1m51.75s    | Specific/montgomery32_2e336m3_11limbs/feadd                            
1m51.50s    | Specific/montgomery64_2e452m3_8limbs/Synthesis                         
1m51.34s    | Specific/solinas32_2e383m187_16limbs/freeze                            
1m51.34s    | Specific/solinas32_2e452m3_18limbs/fesub                               
1m51.28s    | Specific/montgomery32_2e322m2e161m1_11limbs/feadd                      
1m51.14s    | Specific/solinas64_2e511m481_10limbs/femul                             
1m51.01s    | Specific/solinas32_2e489m21_19limbs/fesub                              
1m50.97s    | Specific/solinas32_2e383m31_16limbs/freeze                             
1m50.91s    | Specific/solinas32_2e321m9_12limbs/fesquare                            
1m50.86s    | Specific/montgomery64_2e511m481_8limbs/Synthesis                       
1m50.68s    | Specific/montgomery64_2e450m2e225m1_8limbs/Synthesis                   
1m50.64s    | Specific/montgomery64_2e468m17_8limbs/Synthesis                        
1m50.60s    | Specific/montgomery64_2e489m21_8limbs/Synthesis                        
1m50.58s    | Specific/montgomery64_2e495m31_8limbs/Synthesis                        
1m50.33s    | Specific/montgomery64_2e512m569_8limbs/Synthesis                       
1m50.31s    | Specific/solinas64_2e488m17_9limbs/femul                               
1m50.16s    | Specific/montgomery64_2e480m2e240m1_8limbs/Synthesis                   
1m50.15s    | Specific/montgomery64_2e511m187_8limbs/Synthesis                       
1m50.00s    | Specific/solinas32_2e192m2e64m1_9limbs/fesquare                        
1m50.00s    | Specific/solinas32_2e480m2e240m1_18limbs/Synthesis                     
1m49.97s    | Specific/solinas32_2e285m9_12limbs/fesquare                            
1m49.91s    | Specific/solinas32_2e383m187_17limbs/fesub                             
1m49.87s    | Specific/montgomery64_2e488m17_8limbs/Synthesis                        
1m49.86s    | Specific/solinas32_2e384m317_18limbs/fesub                             
1m49.56s    | Specific/solinas32_2e452m3_17limbs/freeze                              
1m49.06s    | Specific/solinas32_2e521m1_19limbs/feadd                               
1m47.81s    | Specific/solinas32_2e414m17_17limbs/Synthesis                          
1m47.12s    | Specific/solinas32_2e369m25_16limbs/freeze                             
1m47.12s    | Specific/solinas32_2e489m21_19limbs/feadd                              
1m47.11s    | Specific/solinas32_2e413m21_17limbs/Synthesis                          
1m47.10s    | Specific/solinas64_2e511m187_10limbs/femul                             
1m46.93s    | Specific/solinas32_2e222m117_10limbs/femul                             
1m46.90s    | Specific/solinas64_2e512m569_10limbs/femul                             
1m46.82s    | Specific/solinas32_2e468m17_18limbs/fesub                              
1m46.15s    | Specific/solinas32_2e251m9_10limbs/femul                               
1m45.85s    | Specific/solinas64_2e521m1_10limbs/femul                               
1m45.71s    | Specific/montgomery64_2e512m491x2e496m1_8limbs/Synthesis               
1m45.52s    | Specific/solinas32_2e255m19_10limbs/femul                              
1m45.30s    | Specific/montgomery64_2e510m290x2e496m1_8limbs/Synthesis               
1m45.23s    | Specific/solinas64_2e489m21_10limbs/fesquare                           
1m45.10s    | Specific/solinas32_2e444m17_17limbs/freeze                             
1m45.06s    | Specific/solinas64_2e450m2e225m1_8limbs/fesquare                       
1m44.45s    | Specific/solinas64_2e488m17_10limbs/fesquare                           
1m43.87s    | Specific/solinas64_2e448m2e224m1_8limbs/fesquare                       
1m43.78s    | Specific/solinas32_2e401m31_17limbs/freeze                             
1m43.49s    | Specific/solinas32_2e382m105_17limbs/freeze                            
1m43.32s    | Specific/solinas32_2e401m31_17limbs/Synthesis                          
1m43.04s    | Specific/solinas32_2e414m17_17limbs/freeze                             
1m43.01s    | Specific/solinas32_2e448m2e224m1_18limbs/Synthesis                     
1m42.99s    | Specific/solinas32_2e384m317_17limbs/freeze                            
1m42.50s    | Specific/solinas32_2e230m27_10limbs/femul                              
1m42.47s    | Specific/solinas32_2e450m2e225m1_18limbs/Synthesis                     
1m42.18s    | Specific/solinas64_2e416m2e208m1_8limbs/fesquare                       
1m41.82s    | Specific/solinas32_2e383m187_17limbs/feadd                             
1m40.88s    | Specific/solinas32_2e401m31_16limbs/freeze                             
1m40.55s    | Specific/solinas64_2e480m2e240m1_8limbs/fesquare                       
1m39.94s    | Specific/solinas64_2e495m31_10limbs/fesquare                           
1m39.83s    | Specific/solinas32_2e416m2e208m1_16limbs/freeze                        
1m39.60s    | Specific/solinas32_2e384m2e128m2e96p2e32m1_18limbs/feadd               
1m39.59s    | Specific/solinas32_2e384m317_18limbs/feadd                             
1m39.56s    | Specific/solinas32_2e383m421_17limbs/Synthesis                         
1m39.11s    | Specific/solinas32_2e416m2e208m1_18limbs/Synthesis                     
1m38.99s    | Specific/solinas32_2e383m187_17limbs/Synthesis                         
1m38.90s    | Specific/solinas32_2e216m2e108m1_8limbs/fesquare                       
1m38.55s    | Specific/solinas32_2e448m2e224m1_16limbs/freeze                        
1m38.54s    | Specific/solinas32_2e384m317_17limbs/Synthesis                         
1m38.32s    | Specific/solinas32_2e382m105_17limbs/Synthesis                         
1m38.24s    | Specific/solinas32_2e480m2e240m1_18limbs/fesub                         
1m38.08s    | Specific/solinas32_2e416m2e208m1_18limbs/feadd                         
1m37.64s    | Specific/solinas32_2e450m2e225m1_18limbs/fesub                         
1m37.43s    | Specific/solinas32_2e243m9_10limbs/femul                               
1m37.30s    | Specific/solinas32_2e444m17_18limbs/fesub                              
1m37.06s    | Specific/solinas32_2e448m2e224m1_18limbs/fesub                         
1m36.91s    | Specific/solinas64_2e468m17_9limbs/femul                               
1m36.74s    | Specific/solinas32_2e468m17_18limbs/feadd                              
1m36.66s    | Specific/solinas32_2e266m3_10limbs/femul                               
1m36.53s    | Specific/solinas64_2e521m1_9limbs/femul                                
1m36.49s    | Specific/solinas64_2e256m4294968273_10limbs/femul                      
1m36.40s    | Specific/solinas32_2e416m2e208m1_18limbs/fesub                         
1m36.28s    | Specific/solinas32_2e383m421_18limbs/fesub                             
1m35.78s    | Specific/solinas32_2e196m15_9limbs/femul                               
1m35.42s    | Specific/solinas32_2e480m2e240m1_18limbs/feadd                         
1m35.21s    | Specific/solinas32_2e226m5_10limbs/femul                               
1m35.05s    | Specific/solinas32_2e452m3_18limbs/feadd                               
1m34.93s    | Specific/solinas32_2e235m15_10limbs/femul                              
1m34.71s    | Specific/solinas32_2e382m105_16limbs/freeze                            
1m34.37s    | Specific/solinas32_2e383m187_16limbs/fesub                             
1m34.16s    | Specific/solinas32_2e414m17_16limbs/freeze                             
1m34.13s    | Specific/solinas32_2e212m29_9limbs/femul                               
1m33.94s    | Specific/solinas32_2e389m21_16limbs/freeze                             
1m33.85s    | Specific/solinas32_2e379m19_16limbs/freeze                             
1m33.71s    | Specific/solinas32_2e452m3_17limbs/fesub                               
1m33.47s    | Specific/solinas32_2e413m21_16limbs/freeze                             
1m33.17s    | Specific/solinas32_2e206m5_9limbs/femul                                
